Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
12/4/20 22:08,Lathrop,CA,USA,Sphere,5min,Two ufo's sighted over Lathrop CA at 10pm.,12/23/20,
12/4/20 19:20,Mountain home,ID,USA,Light,2 minutes,Straight Line of 10 stars seen in the sky to the southwest in western Idaho,12/23/20,
12/4/20 19:15,Deweyville,UT,USA,,5min,,12/23/20,
12/4/20 19:15,Deweyville,UT,USA,Circle,5min,Straight angled line of lights in the sky,12/23/20,
12/4/20 19:15,Middleton,ID,USA,Light,5 minutes,Line of bright white illuminated projectiles,12/23/20,
12/4/20 19:15,Hailey,ID,USA,Other,3-4 minutes,Straight line of lights in the sky that disappeared one at a time.,12/23/20,
12/4/20 19:05,Riverton,WY,USA,Light,approx. 1 minute,Round Light Object in sky,12/23/20,
12/4/20 19:00,Pacific City,OR,USA,Light,1 minute,A stacking column of lights,12/23/20,
12/4/20 19:00,Iowa City,IA,USA,Sphere,40s,UFO fleet in straight line pattern over Iowa City 04Dec2020,12/23/20,
12/4/20 18:50,Valentine,NE,USA,Circle,3 minutes,Very bright white lights moved in a straight line from west to east from Jupiter to Mars. Approximately 100 in the first event then 38,12/23/20,
12/4/20 18:50,Grants Pass,OR,USA,Formation,less than a minute,string of lights moving in a linear pattern and disappearing,12/23/20,
12/4/20 18:46,Blair,NE,USA,Light,2 minutes,A string of 12 lights moving southwest to northeast,12/23/20,
12/4/20 18:45,Mc Henry,IL,USA,Formation,3-5 minutes,12-15 white dot/dashes in straight line formation in Northern Illinois,12/23/20,
12/4/20 18:45,Alfred,ME,USA,Diamond,7 minutes,Ive seen drones fly in a night sky these things were so visible they were very noticeable,12/23/20,
12/4/20 18:30,South whitley,IN,USA,Unknown,30/45 seconds,"13 lights (what looked like stars but a bit bigger) moving at a steady pace, perfectly spaced out (but too close for airplanes) in a st",12/23/20,
12/4/20 18:30,Boulder,CO,USA,Circle,2 minutes,Uniform diagonal line of lights slowly moving across sky,12/23/20,
12/4/20 18:20,Longmont,CO,USA,Formation,2 min,Line of individual lights in Boulder County,12/23/20,
12/4/20 18:15,Evergreen,CO,USA,Circle,4 min.,Observed 15-20 white lights evenly spaced apart moving semi vertically in unison in the mountain sky.,12/23/20,
12/4/20 18:15,Lafayette,CO,USA,Light,5 Min,16 Lights following each other in a row,12/23/20,
12/4/20 18:13,Vacaville,CA,USA,Formation,5minutes,"75-100 Light formation over Vacaville, California",12/23/20,
12/4/20 18:00,Beecher,IL,USA,Light,,row of lights in perfect order and spacing,12/19/21,
12/4/20 18:00,Granite City,IL,USA,Formation,1 minute,String of lights in the night sky,12/23/20,
12/4/20 18:00,Nashville,TN,USA,Light,5 minutes,As I was leaving work tonight I saw an odd light in the sky above my office. At first I thought it wasa shoot light or maybe a plane. I,12/23/20,
12/4/20 17:46,Laramie,WY,USA,Formation,1 minute,Seven dim lights in the eastern sky were moving slowly in a northeasterly direction in a uniform fashion.,12/23/20,
12/4/20 17:45,Brookfield,IL,USA,Unknown,2 minutes,Walked outside to take my dog out. Looked up at the sky and saw several things that looked like stars moving across the sky to the sout,12/23/20,
12/4/20 17:45,Poplar Bluff,MO,USA,Formation,>3 min,10-15 stars in perfect formation traveling East. My son could not focus his phone to capture video. Amazing to see!,12/23/20,
