DateTime,City,State,Country,location,geocode,lat,long
2021-09-26 19:45:00,Spokane,WA,USA,"Spokane,WA,USA","(47.6587802, -117.4260466)",47.6587802,-117.4260466
2021-09-26 19:40:00,Fraser,MI,USA,"Fraser,MI,USA","(42.539202, -82.9493652)",42.539202,-82.9493652
2021-09-26 17:47:00,Los Altos,CA,USA,"Los Altos,CA,USA","(37.3852183, -122.1141298)",37.3852183,-122.1141298
2021-09-26 17:27:00,Louisville,KY,USA,"Louisville,KY,USA","(38.2526647, -85.7584557)",38.2526647,-85.7584557
2021-09-26 16:54:00,Rochester,NY,USA,"Rochester,NY,USA","(43.15657789999999, -77.6088465)",43.15657789999999,-77.6088465
2021-09-26 16:47:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2021-09-26 15:00:00,"Wattstown Rhondda Valleys, S.Wales",Rhondda Cynon Taf (UK/England,United Kingdom,"Wattstown Rhondda Valleys, S.Wales,Rhondda Cynon Taf (UK/England,United Kingdom","(51.6350178, -3.4212165)",51.6350178,-3.4212165
2021-09-26 11:00:00,Seymour,CT,USA,"Seymour,CT,USA","(41.397146, -73.07475339999999)",41.397146,-73.07475339999999
2021-09-26 10:04:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA","(37.9322662, -87.8950267)",37.9322662,-87.8950267
2021-09-26 07:32:00,Garrettsville,OH,USA,"Garrettsville,OH,USA","(41.2842224, -81.0964856)",41.2842224,-81.0964856
2021-09-26 07:00:00,Odessa,TX,USA,"Odessa,TX,USA","(31.8456816, -102.3676431)",31.8456816,-102.3676431
2021-09-26 04:00:00,Modena,NY,USA,"Modena,NY,USA","(41.6680883, -74.1049188)",41.6680883,-74.1049188
2021-09-26 00:00:00,North Augusta,SC,USA,"North Augusta,SC,USA","(33.5018026, -81.9651152)",33.5018026,-81.9651152
2021-09-25 23:00:00,Joplin,MO,USA,"Joplin,MO,USA","(37.08422710000001, -94.51328099999999)",37.08422710000001,-94.51328099999999
2021-09-25 18:49:00,Franklin,KY,USA,"Franklin,KY,USA","(36.7187855, -86.5785573)",36.7187855,-86.5785573
2021-09-25 16:33:00,West Chazy,NY,USA,"West Chazy,NY,USA","(44.8205832, -73.5085082)",44.8205832,-73.5085082
2021-09-25 12:00:00,Hecla Island (Canada),Manitoba,Canada,"Hecla Island (Canada),Manitoba,Canada","(51.1065756, -96.70503889999999)",51.1065756,-96.70503889999999
2021-09-25 08:52:00,Middletown,CT,USA,"Middletown,CT,USA","(41.5623209, -72.6506488)",41.5623209,-72.6506488
2021-09-25 08:00:00,Dearborn,MI,USA,"Dearborn,MI,USA","(42.3222599, -83.17631449999999)",42.3222599,-83.17631449999999
2021-09-25 05:00:00,Bremerton,WA,USA,"Bremerton,WA,USA","(47.5650067, -122.6269768)",47.5650067,-122.6269768
2021-09-25 01:58:00,Minneapolis,MN,USA,"Minneapolis,MN,USA","(44.977753, -93.2650108)",44.977753,-93.2650108
2021-09-24 20:30:00,Boswell,PA,USA,"Boswell,PA,USA","(40.1614651, -79.02891609999999)",40.1614651,-79.02891609999999
2021-09-24 15:31:00,Newburgh,IN,USA,"Newburgh,IN,USA","(37.9444882, -87.4052865)",37.9444882,-87.4052865
2021-09-24 15:24:00,Jonesboro,AR,USA,"Jonesboro,AR,USA","(35.835696, -90.7051346)",35.835696,-90.7051346
2021-09-24 08:00:00,Creighton,PA,USA,"Creighton,PA,USA","(40.5872891, -79.7783824)",40.5872891,-79.7783824
2021-09-24 03:00:00,Fort Worth,TX,USA,"Fort Worth,TX,USA","(32.7554883, -97.3307658)",32.7554883,-97.3307658
2021-09-23 22:43:00,Jackson,KY,USA,"Jackson,KY,USA","(37.5531457, -83.38351349999999)",37.5531457,-83.38351349999999
2021-09-23 22:05:00,Wenatchee,WA,USA,"Wenatchee,WA,USA","(47.4234599, -120.3103494)",47.4234599,-120.3103494
2021-09-23 20:41:00,Dixon,IL,USA,"Dixon,IL,USA","(41.8389213, -89.47954779999999)",41.8389213,-89.47954779999999
2021-09-23 18:45:00,Jamul,CA,USA,"Jamul,CA,USA","(32.7169988, -116.8761347)",32.7169988,-116.8761347
2021-09-23 15:41:00,Norris City,IL,USA,"Norris City,IL,USA","(37.9811576, -88.3292103)",37.9811576,-88.3292103
2021-09-23 10:30:00,Hubert,NC,USA,"Hubert,NC,USA","(34.7137729, -77.2452328)",34.7137729,-77.2452328
2021-09-23 10:01:00,Fort Walton Beach,FL,USA,"Fort Walton Beach,FL,USA","(30.42007079999999, -86.6170308)",30.42007079999999,-86.6170308
2021-09-23 07:18:00,Rutherford County,TN,USA,"Rutherford County,TN,USA","(35.7724263, -86.3376761)",35.7724263,-86.3376761
2021-09-23 00:00:00,Albany,OR,USA,"Albany,OR,USA","(44.6365107, -123.1059282)",44.6365107,-123.1059282
2021-09-22 23:34:00,Jonesboro,AR,USA,"Jonesboro,AR,USA","(35.835696, -90.7051346)",35.835696,-90.7051346
2021-09-22 20:30:00,Albany,OR,USA,"Albany,OR,USA","(44.6365107, -123.1059282)",44.6365107,-123.1059282
2021-09-22 20:30:00,Brainerd,MN,USA,"Brainerd,MN,USA","(46.3526733, -94.2020084)",46.3526733,-94.2020084
2021-09-22 14:22:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2021-09-22 10:00:00,San Francisco,CA,USA,"San Francisco,CA,USA","(37.7749295, -122.4194155)",37.7749295,-122.4194155
2021-09-21 22:05:00,SWOKC/Moore,OK,USA,"SWOKC/Moore,OK,USA","(35.3626188, -97.5685014)",35.3626188,-97.5685014
2021-09-21 18:58:00,Cidra (Puerto Rico),,Puerto Rico,"Cidra (Puerto Rico),Puerto Rico","(18.1757914, -66.1612779)",18.1757914,-66.1612779
2021-09-21 10:00:00,San Francisco,CA,USA,"San Francisco,CA,USA","(37.7749295, -122.4194155)",37.7749295,-122.4194155
2021-09-21 08:15:00,Rancho Mirage,CA,USA,"Rancho Mirage,CA,USA","(33.739744, -116.41279)",33.739744,-116.41279
2021-09-21 00:00:00,Natchitoches,LA,USA,"Natchitoches,LA,USA","(31.7607195, -93.08627489999999)",31.7607195,-93.08627489999999
2021-09-20 22:35:00,Antioch,CA,USA,"Antioch,CA,USA","(38.0049214, -121.805789)",38.0049214,-121.805789
2021-09-20 20:15:00,Richfield,WI,USA,"Richfield,WI,USA","(43.2562201, -88.1943651)",43.2562201,-88.1943651
2021-09-20 19:30:00,Pacific Palisades,CA,USA,"Pacific Palisades,CA,USA","(34.03563310000001, -118.5155901)",34.03563310000001,-118.5155901
2021-09-20 19:20:00,Augusta,ME,USA,"Augusta,ME,USA","(44.3106241, -69.7794897)",44.3106241,-69.7794897
2021-09-20 18:13:00,Oklahoma City (northwest part),OK,USA,"Oklahoma City (northwest part),OK,USA","(35.5946717, -97.4356135)",35.5946717,-97.4356135
2021-09-20 18:00:00,Urbandale,IA,USA,"Urbandale,IA,USA","(41.6293984, -93.76074109999999)",41.6293984,-93.76074109999999
2021-09-20 12:00:00,Williams town,NJ,USA,"Williams town,NJ,USA","(39.6862263, -74.99516799999999)",39.6862263,-74.99516799999999
2021-09-20 08:03:00,Los Altos,CA,USA,"Los Altos,CA,USA","(37.3852183, -122.1141298)",37.3852183,-122.1141298
2021-09-20 03:45:00,Corcoran,CA,USA,"Corcoran,CA,USA","(36.098007, -119.5604015)",36.098007,-119.5604015
2021-09-20 03:00:00,Wells,ME,USA,"Wells,ME,USA","(43.3222329, -70.5805209)",43.3222329,-70.5805209
2021-09-20 01:00:00,Salineville,OH,USA,"Salineville,OH,USA","(40.6225623, -80.8378609)",40.6225623,-80.8378609
2021-09-20 00:00:00,Reykjavík (Iceland),,Iceland,"Reykjavík (Iceland),Iceland","(64.146582, -21.9426354)",64.146582,-21.9426354
2021-09-19 23:15:00,kingston,ON,Canada,"kingston,ON,Canada","(44.2311717, -76.4859544)",44.2311717,-76.4859544
2021-09-19 21:30:00,Nyack,NY,USA,"Nyack,NY,USA","(41.0906519, -73.9179146)",41.0906519,-73.9179146
2021-09-19 19:15:00,McCall,ID,USA,"McCall,ID,USA","(44.906183, -116.1171311)",44.906183,-116.1171311
2021-09-19 18:28:00,Thorofare,NJ,USA,"Thorofare,NJ,USA","(39.8422093, -75.19693459999999)",39.8422093,-75.19693459999999
2021-09-19 18:00:00,Spokane,WA,USA,"Spokane,WA,USA","(47.6587802, -117.4260466)",47.6587802,-117.4260466
2021-09-19 17:10:00,Montreal,QC,Canada,"Montreal,QC,Canada","(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999
2021-09-19 13:45:00,Toms River,NJ,USA,"Toms River,NJ,USA","(39.9537358, -74.1979458)",39.9537358,-74.1979458
2021-09-19 09:41:00,Plainfield,CT,USA,"Plainfield,CT,USA","(41.6764876, -71.91507299999999)",41.6764876,-71.91507299999999
2021-09-19 09:41:00,Plainfield,CT,USA,"Plainfield,CT,USA","(41.6764876, -71.91507299999999)",41.6764876,-71.91507299999999
2021-09-19 06:00:00,Osceola,IN,USA,"Osceola,IN,USA","(41.6650487, -86.075836)",41.6650487,-86.075836
2021-09-19 05:15:00,Jonesboro,AR,USA,"Jonesboro,AR,USA","(35.835696, -90.7051346)",35.835696,-90.7051346
2021-09-19 03:30:00,Glen Burnie,MD,USA,"Glen Burnie,MD,USA","(39.1626084, -76.6246886)",39.1626084,-76.6246886
2021-09-18 22:27:00,Sarasota,FL,USA,"Sarasota,FL,USA","(27.336465, -82.5310117)",27.336465,-82.5310117
2021-09-18 21:15:00,Mesquite,TX,USA,"Mesquite,TX,USA","(32.76679550000001, -96.5991593)",32.76679550000001,-96.5991593
2021-09-18 20:00:00,Yucca valley,CA,USA,"Yucca valley,CA,USA","(34.1141743, -116.432235)",34.1141743,-116.432235
2021-09-18 19:32:00,Huntington,NY,USA,"Huntington,NY,USA","(40.8681539, -73.425676)",40.8681539,-73.425676
2021-09-18 18:00:00,Orange,CA,USA,"Orange,CA,USA","(33.7879139, -117.8531007)",33.7879139,-117.8531007
2021-09-18 17:52:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2021-09-18 17:45:00,Mastic,NY,USA,"Mastic,NY,USA","(40.8020431, -72.84093589999999)",40.8020431,-72.84093589999999
2021-09-18 16:00:00,Hampden,MA,USA,"Hampden,MA,USA","(42.0639841, -72.4134167)",42.0639841,-72.4134167
2021-09-18 15:00:00,Los Angeles,CA,USA,"Los Angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2021-09-18 04:09:00,Fountain,FL,USA,"Fountain,FL,USA","(30.4788051, -85.41964759999999)",30.4788051,-85.41964759999999
2021-09-18 03:30:00,Bakersville,NC,USA,"Bakersville,NC,USA","(36.0156735, -82.1587351)",36.0156735,-82.1587351
2021-09-18 01:57:00,Alburquerque,NM,USA,"Alburquerque,NM,USA","(35.0843859, -106.650422)",35.0843859,-106.650422
2021-09-17 22:10:00,Laguna Hills,CA,USA,"Laguna Hills,CA,USA","(33.5916433, -117.6986604)",33.5916433,-117.6986604
2021-09-17 22:00:00,Livingston,TN,USA,"Livingston,TN,USA","(36.3833961, -85.3230221)",36.3833961,-85.3230221
2021-09-17 21:25:00,Moses Lake,WA,USA,"Moses Lake,WA,USA","(47.1301417, -119.2780771)",47.1301417,-119.2780771
2021-09-17 18:15:00,Ottawa (Canada),ON,Canada,"Ottawa (Canada),ON,Canada","(45.4215296, -75.69719309999999)",45.4215296,-75.69719309999999
2021-09-17 05:59:00,Valley City,ND,USA,"Valley City,ND,USA","(46.9233129, -98.0031547)",46.9233129,-98.0031547
2021-09-16 23:30:00,Cherry Grove,SC,USA,"Cherry Grove,SC,USA","(33.8278989, -78.64301189999999)",33.8278989,-78.64301189999999
2021-09-16 21:00:00,Adelaide (Australia),South Australia,Australia,"Adelaide (Australia),South Australia,Australia","(-34.9284989, 138.6007456)",-34.9284989,138.6007456
2021-09-16 19:45:00,Pocatello,ID,USA,"Pocatello,ID,USA","(42.8621042, -112.4506191)",42.8621042,-112.4506191
2021-09-16 19:45:00,Roseville,MI,USA,"Roseville,MI,USA","(42.4972583, -82.9371409)",42.4972583,-82.9371409
2021-09-16 19:14:00,Hudson Falls,NY,USA,"Hudson Falls,NY,USA","(43.3006281, -73.5859487)",43.3006281,-73.5859487
2021-09-16 19:00:00,Tucson,AZ,USA,"Tucson,AZ,USA","(32.2539787, -110.9741769)",32.2539787,-110.9741769
2021-09-16 08:22:00,Mountlake Terrace,WA,USA,"Mountlake Terrace,WA,USA","(47.7881528, -122.3087405)",47.7881528,-122.3087405
2021-09-16 07:30:00,Shoreline,WA,USA,"Shoreline,WA,USA","(47.7559659, -122.3456972)",47.7559659,-122.3456972
2021-09-16 00:20:00,Brick,NJ,USA,"Brick,NJ,USA","(40.0578384, -74.1371832)",40.0578384,-74.1371832
2021-09-15 23:00:00,Chicago,IL,USA,"Chicago,IL,USA","(41.8781136, -87.6297982)",41.8781136,-87.6297982
2021-09-15 20:45:00,Portage,IN,USA,"Portage,IN,USA","(41.5758707, -87.1761455)",41.5758707,-87.1761455
2021-09-15 20:45:00,Lake Sumter Landing,FL,USA,"Lake Sumter Landing,FL,USA","(28.9084555, -81.9719331)",28.9084555,-81.9719331
2021-09-15 20:30:00,Grand Junction,CO,USA,"Grand Junction,CO,USA","(39.0638705, -108.5506486)",39.0638705,-108.5506486
2021-09-15 20:06:00,Port Saint Lucie,FL,USA,"Port Saint Lucie,FL,USA","(27.2730492, -80.3582261)",27.2730492,-80.3582261
2021-09-15 20:00:00,Vero Beach,FL,USA,"Vero Beach,FL,USA","(27.6386434, -80.39727359999999)",27.6386434,-80.39727359999999
2021-09-15 18:30:00,Clearwater,FL,USA,"Clearwater,FL,USA","(27.9658533, -82.8001026)",27.9658533,-82.8001026
2021-09-15 16:30:00,Norfolk,VA,USA,"Norfolk,VA,USA","(36.8507689, -76.28587259999999)",36.8507689,-76.28587259999999
2021-09-15 10:23:00,Jacksonville,NC,USA,"Jacksonville,NC,USA","(34.7540524, -77.4302414)",34.7540524,-77.4302414
2021-09-15 08:30:00,Sycamore,IL,USA,"Sycamore,IL,USA","(41.9889173, -88.6867538)",41.9889173,-88.6867538
2021-09-15 06:00:00,Staunton,VA,USA,"Staunton,VA,USA","(38.149576, -79.0716958)",38.149576,-79.0716958
2021-09-15 05:56:00,Midwest City,OK,USA,"Midwest City,OK,USA","(35.4495065, -97.3967019)",35.4495065,-97.3967019
2021-09-15 03:00:00,Liverpool,NY,USA,"Liverpool,NY,USA","(43.106456, -76.21770459999999)",43.106456,-76.21770459999999
2021-09-15 00:00:00,Canby,OR,USA,"Canby,OR,USA","(45.262692, -122.6957402)",45.262692,-122.6957402
2021-09-14 21:00:00,St. Petersburg,FL,USA,"St. Petersburg,FL,USA","(27.7676008, -82.64029149999999)",27.7676008,-82.64029149999999
2021-09-14 21:00:00,Alto,NM,USA,"Alto,NM,USA","(33.40283850000001, -105.6593161)",33.40283850000001,-105.6593161
2021-09-14 20:43:00,Cornwall (Canada),ON,Canada,"Cornwall (Canada),ON,Canada","(45.0212762, -74.730345)",45.0212762,-74.730345
2021-09-14 16:15:00,Millerton,PA,USA,"Millerton,PA,USA","(41.984143, -76.9389425)",41.984143,-76.9389425
2021-09-14 10:23:00,Edmonds,WA,USA,"Edmonds,WA,USA","(47.8106521, -122.3773552)",47.8106521,-122.3773552
2021-09-13 22:53:00,Palm Springs,CA,USA,"Palm Springs,CA,USA","(33.8302961, -116.5452921)",33.8302961,-116.5452921
2021-09-13 22:30:00,Temple Terrace,FL,USA,"Temple Terrace,FL,USA","(28.0352964, -82.3892596)",28.0352964,-82.3892596
2021-09-13 21:00:00,Litchfield park,AZ,USA,"Litchfield park,AZ,USA","(33.4933743, -112.3579364)",33.4933743,-112.3579364
2021-09-13 19:00:00,Los angeles,CA,USA,"Los angeles,CA,USA","(34.0522342, -118.2436849)",34.0522342,-118.2436849
2021-09-13 16:30:00,Loomis,CA,USA,"Loomis,CA,USA","(38.8212889, -121.1930041)",38.8212889,-121.1930041
2021-09-13 15:28:00,Whittier,CA,USA,"Whittier,CA,USA","(33.9791793, -118.032844)",33.9791793,-118.032844
2021-09-13 12:30:00,Edmonton,AB,Canada,"Edmonton,AB,Canada","(53.5460983, -113.4937266)",53.5460983,-113.4937266
2021-09-13 03:15:00,Apache Junction,AZ,USA,"Apache Junction,AZ,USA","(33.414911, -111.5500532)",33.414911,-111.5500532
2021-09-13 00:41:00,Pine City,NY,USA,"Pine City,NY,USA","(42.0367409, -76.8694036)",42.0367409,-76.8694036
2021-09-13 00:30:00,Manistique,MI,USA,"Manistique,MI,USA","(45.9577506, -86.2462523)",45.9577506,-86.2462523
2021-09-12 00:00:00,Cornwallville,NY,USA,"Cornwallville,NY,USA","(42.3681382, -74.1581939)",42.3681382,-74.1581939
2021-09-12 21:03:00,Kings Park,NY,USA,"Kings Park,NY,USA","(40.88620900000001, -73.2573369)",40.88620900000001,-73.2573369
2021-09-12 20:10:00,Oshawa (Canada),ON,Canada,"Oshawa (Canada),ON,Canada","(43.8970929, -78.86579119999999)",43.8970929,-78.86579119999999
2021-09-12 20:00:00,Moreno Valley,CA,USA,"Moreno Valley,CA,USA","(33.9424658, -117.2296717)",33.9424658,-117.2296717
2021-09-12 18:00:00,Dallas,TX,USA,"Dallas,TX,USA","(32.7766642, -96.79698789999999)",32.7766642,-96.79698789999999
2021-09-12 17:11:00,Edmonds,WA,USA,"Edmonds,WA,USA","(47.8106521, -122.3773552)",47.8106521,-122.3773552
2021-09-12 12:30:00,Logansport,IN,USA,"Logansport,IN,USA","(40.7544843, -86.3566659)",40.7544843,-86.3566659
2021-09-12 07:59:00,West Fallowfield,PA,USA,"West Fallowfield,PA,USA","(39.888773, -75.9579358)",39.888773,-75.9579358
2021-09-12 03:00:00,Meadville,PA,USA,"Meadville,PA,USA","(41.6414438, -80.15144839999999)",41.6414438,-80.15144839999999
2021-09-12 01:11:00,Kalamazoo,MI,USA,"Kalamazoo,MI,USA","(42.2917069, -85.5872286)",42.2917069,-85.5872286
2021-09-11 23:06:00,medford,OR,USA,"medford,OR,USA","(42.3265152, -122.8755949)",42.3265152,-122.8755949
2021-09-11 22:05:00,Lake Worth,FL,USA,"Lake Worth,FL,USA","(26.6167555, -80.0684479)",26.6167555,-80.0684479
2021-09-11 21:10:00,Westbrook,CT,USA,"Westbrook,CT,USA","(41.2959741, -72.4641563)",41.2959741,-72.4641563
2021-09-11 19:40:00,Philadelphia,PA,USA,"Philadelphia,PA,USA","(39.9525839, -75.1652215)",39.9525839,-75.1652215
2021-09-11 16:15:00,Iowa City,IA,USA,"Iowa City,IA,USA","(41.6578257, -91.53461689999999)",41.6578257,-91.53461689999999
2021-09-11 15:30:00,York,PA,USA,"York,PA,USA","(39.9625984, -76.727745)",39.9625984,-76.727745
2021-09-11 04:30:00,Grand Rapids,MI,USA,"Grand Rapids,MI,USA","(42.9633599, -85.6680863)",42.9633599,-85.6680863
2021-09-10 23:30:00,Sweetwater,TX,USA,"Sweetwater,TX,USA","(32.4709519, -100.4059384)",32.4709519,-100.4059384
2021-09-10 23:30:00,Sweetwater,TX,USA,"Sweetwater,TX,USA","(32.4709519, -100.4059384)",32.4709519,-100.4059384
2021-09-10 22:15:00,Kennebunk,ME,USA,"Kennebunk,ME,USA","(43.3845306, -70.54399)",43.3845306,-70.54399
2021-09-10 21:15:00,Beeton (Canada),ON,Canada,"Beeton (Canada),ON,Canada","(44.07916160000001, -79.78431499999999)",44.07916160000001,-79.78431499999999
2021-09-10 20:13:00,Fort Worth,TX,USA,"Fort Worth,TX,USA","(32.7554883, -97.3307658)",32.7554883,-97.3307658
2021-09-10 19:39:00,Duluth,OR,USA,"Duluth,OR,USA","(46.78667189999999, -92.1004852)",46.78667189999999,-92.1004852
2021-09-10 11:25:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA","(37.9322662, -87.8950267)",37.9322662,-87.8950267
2021-09-10 00:30:00,Brunswick,GA,USA,"Brunswick,GA,USA","(31.1499528, -81.49148939999999)",31.1499528,-81.49148939999999
2021-09-10 00:30:00,Brunswick,GA,USA,"Brunswick,GA,USA","(31.1499528, -81.49148939999999)",31.1499528,-81.49148939999999
2021-09-09 21:17:00,Marietta,GA,USA,"Marietta,GA,USA","(33.95260200000001, -84.5499327)",33.95260200000001,-84.5499327
2021-09-09 20:00:00,Seguin,TX,USA,"Seguin,TX,USA","(29.56892479999999, -97.96458319999999)",29.56892479999999,-97.96458319999999
2021-09-09 00:45:00,North Lima,OH,USA,"North Lima,OH,USA","(40.9483249, -80.6584754)",40.9483249,-80.6584754
2021-09-09 00:01:00,Unkone,WA,USA,"Unkone,WA,USA","(47.7510741, -120.7401386)",47.7510741,-120.7401386
2021-09-08 23:00:00,Montreal (Canada),QC,Canada,"Montreal (Canada),QC,Canada","(45.5018869, -73.56739189999999)",45.5018869,-73.56739189999999
2021-09-08 22:20:00,Federal Way,WA,USA,"Federal Way,WA,USA","(47.3223221, -122.3126222)",47.3223221,-122.3126222
2021-09-08 20:48:00,York,PA,USA,"York,PA,USA","(39.9625984, -76.727745)",39.9625984,-76.727745
2021-09-08 19:13:00,Leonardo,NJ,USA,"Leonardo,NJ,USA","(40.4189424, -74.06190339999999)",40.4189424,-74.06190339999999
2021-09-08 17:30:00,Duluth,MN,USA,"Duluth,MN,USA","(46.78667189999999, -92.1004852)",46.78667189999999,-92.1004852
2021-09-08 16:30:00,Duluth,MN,USA,"Duluth,MN,USA","(46.78667189999999, -92.1004852)",46.78667189999999,-92.1004852
2021-09-08 10:01:00,Oxford,CT,USA,"Oxford,CT,USA","(41.4338203, -73.1168393)",41.4338203,-73.1168393
2021-09-08 09:18:00,Pine City,NY,USA,"Pine City,NY,USA","(42.0367409, -76.8694036)",42.0367409,-76.8694036
2021-09-08 07:04:00,Swayzee,KS,USA,"Swayzee,KS,USA","(40.5083719, -85.82553779999999)",40.5083719,-85.82553779999999
2021-09-08 06:47:00,Goshen,KY,USA,"Goshen,KY,USA","(38.403318, -85.58307719999999)",38.403318,-85.58307719999999
2021-09-08 06:47:00,Goshen,KY,USA,"Goshen,KY,USA","(38.403318, -85.58307719999999)",38.403318,-85.58307719999999
2021-09-08 01:00:00,Rochester,NY,USA,"Rochester,NY,USA","(43.15657789999999, -77.6088465)",43.15657789999999,-77.6088465
2021-09-07 22:41:00,San Marcos,CA,USA,"San Marcos,CA,USA","(33.1433723, -117.1661449)",33.1433723,-117.1661449
2021-09-07 21:30:00,Ocean Isle Beach,NC,USA,"Ocean Isle Beach,NC,USA","(33.8877282, -78.4364471)",33.8877282,-78.4364471
2021-09-07 21:26:00,Grand Junction,CO,USA,"Grand Junction,CO,USA","(39.0638705, -108.5506486)",39.0638705,-108.5506486
2021-09-07 20:54:00,Payson,IL,USA,"Payson,IL,USA","(39.81699070000001, -91.2423656)",39.81699070000001,-91.2423656
2021-09-07 19:45:00,Papillion,NE,USA,"Papillion,NE,USA","(41.1544432, -96.0422378)",41.1544432,-96.0422378
2021-09-07 17:10:00,Randolph,MA,USA,"Randolph,MA,USA","(42.1619739, -71.042551)",42.1619739,-71.042551
2021-09-07 16:00:00,Homestead,FL,USA,"Homestead,FL,USA","(25.4687224, -80.4775569)",25.4687224,-80.4775569
2021-09-07 15:00:00,Liverpool (UK/England),,United Kingdom,"Liverpool (UK/England),United Kingdom","(53.4083714, -2.9915726)",53.4083714,-2.9915726
2021-09-07 12:37:00,Lacey,WA,USA,"Lacey,WA,USA","(47.0358969, -122.8232553)",47.0358969,-122.8232553
2021-09-07 06:44:00,Shoreline,WA,USA,"Shoreline,WA,USA","(47.7559659, -122.3456972)",47.7559659,-122.3456972
2021-09-07 03:17:00,Goshen,KY,USA,"Goshen,KY,USA","(38.403318, -85.58307719999999)",38.403318,-85.58307719999999
2021-09-06 20:45:00,Cleveland,GA,USA,"Cleveland,GA,USA","(34.5970402, -83.7632366)",34.5970402,-83.7632366
2021-09-06 20:00:00,Bristol,CT,USA,"Bristol,CT,USA","(41.67176480000001, -72.9492703)",41.67176480000001,-72.9492703
2021-09-06 19:56:00,Lancaster,CA,USA,"Lancaster,CA,USA","(34.6867846, -118.1541632)",34.6867846,-118.1541632
2021-09-06 12:35:00,Jacksonville,FL,USA,"Jacksonville,FL,USA","(30.3321838, -81.65565099999999)",30.3321838,-81.65565099999999
2021-09-06 11:50:00,Ogilvie,MN,USA,"Ogilvie,MN,USA","(45.83218249999999, -93.4263416)",45.83218249999999,-93.4263416
2021-09-06 10:26:00,Indianapolis,IN,USA,"Indianapolis,IN,USA","(39.768403, -86.158068)",39.768403,-86.158068
2021-09-06 06:25:00,Indianapolis,IN,USA,"Indianapolis,IN,USA","(39.768403, -86.158068)",39.768403,-86.158068
2021-09-05 23:00:00,Lake Elsinore,CA,USA,"Lake Elsinore,CA,USA","(33.6680772, -117.3272615)",33.6680772,-117.3272615
2021-09-05 23:00:00,Fairbanks,AK,USA,"Fairbanks,AK,USA","(64.8400511, -147.7199756)",64.8400511,-147.7199756
2021-09-05 22:00:00,Sinking Spring,PA,USA,"Sinking Spring,PA,USA","(40.3273146, -76.01104889999999)",40.3273146,-76.01104889999999
2021-09-05 21:22:00,Toronto,ON,Canada,"Toronto,ON,Canada","(43.653226, -79.3831843)",43.653226,-79.3831843
2021-09-05 21:00:00,Tralee,County Kerry,Ireland,"Tralee,County Kerry,Ireland","(52.2713096, -9.6999325)",52.2713096,-9.6999325
2021-09-05 20:47:00,Chester,PA,USA,"Chester,PA,USA","(39.849557, -75.3557457)",39.849557,-75.3557457
2021-09-05 19:12:00,Morrison,CO,USA,"Morrison,CO,USA","(39.6535988, -105.1910996)",39.6535988,-105.1910996
2021-09-05 11:31:00,Norris City,IL,USA,"Norris City,IL,USA","(37.9811576, -88.3292103)",37.9811576,-88.3292103
2021-09-05 11:29:00,Malibu,CA,USA,"Malibu,CA,USA","(34.0259216, -118.7797571)",34.0259216,-118.7797571
2021-09-05 09:30:00,Everett,MA,USA,"Everett,MA,USA","(42.40843, -71.0536625)",42.40843,-71.0536625
2021-09-05 06:14:00,Royal Palm Beach,FL,USA,"Royal Palm Beach,FL,USA","(26.7083984, -80.2306019)",26.7083984,-80.2306019
2021-09-05 04:54:00,Grand Junction,CO,USA,"Grand Junction,CO,USA","(39.0638705, -108.5506486)",39.0638705,-108.5506486
2021-09-04 22:30:00,Pittsburgh,PA,USA,"Pittsburgh,PA,USA","(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
2021-09-04 21:00:00,Midlothian,VA,USA,"Midlothian,VA,USA","(37.5061069, -77.6490005)",37.5061069,-77.6490005
2021-09-04 20:15:00,Baltimore,MD,USA,"Baltimore,MD,USA","(39.2903848, -76.6121893)",39.2903848,-76.6121893
2021-09-04 19:20:00,grandview,MO,USA,"grandview,MO,USA","(38.8858407, -94.5330096)",38.8858407,-94.5330096
2021-09-04 18:30:00,Dover,PA,USA,"Dover,PA,USA","(40.0017634, -76.8502488)",40.0017634,-76.8502488
2021-09-04 18:13:00,Santa Claus,IN,USA,"Santa Claus,IN,USA","(38.1200538, -86.9141607)",38.1200538,-86.9141607
2021-09-04 16:42:00,Hanover,MD,USA,"Hanover,MD,USA","(39.19550419999999, -76.7228227)",39.19550419999999,-76.7228227
2021-09-04 15:53:00,Eads,TN,USA,"Eads,TN,USA","(35.2028416, -89.64920579999999)",35.2028416,-89.64920579999999
2021-09-04 12:45:00,Rio Vista,CA,USA,"Rio Vista,CA,USA","(38.1557502, -121.6913439)",38.1557502,-121.6913439
2021-09-04 10:31:00,Littlerock,AR,USA,"Littlerock,AR,USA","(34.7444618, -92.2880157)",34.7444618,-92.2880157
